delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
11253,dhl,furniture,ev van,standard,north,stormy,0.8282793867120954,0.052814738996929365,10,24,no,delivered,4,0.7466121536977378,11253.0
11254,xpressbees,documents,bike,express,north,foggy,0.8749574105621806,0.16560900716479016,12,7,yes,delayed,2,0.8344620732711137,11254.0
11255,shadowfax,clothing,ev bike,standard,north,rainy,0.022146507666098804,0.008188331627430911,3,24,no,delivered,5,0.0,11255.0
11256,xpressbees,documents,truck,two day,west,stormy,0.9294718909710391,0.8935516888433981,11,16,no,delivered,5,0.9233854755320114,11256.0
11257,delhivery,fragile items,scooter,standard,west,stormy,0.7959114139693356,0.08925281473899693,14,24,no,delivered,5,0.719183044542635,11257.0
11258,delhivery,automobile parts,van,standard,west,clear,0.28517887563884153,0.7080859774820879,3,24,no,delivered,4,0.2905641782600628,11258.0
11259,shadowfax,electronics,van,two day,south,clear,0.6419080068143102,0.06857727737973386,7,16,no,delivered,5,0.5701771415589257,11259.0
11260,ekart,furniture,ev bike,same day,west,hot,0.4626916524701874,0.794472876151484,4,8,no,delivered,4,0.5333404204877228,11260.0
11261,ekart,furniture,truck,standard,north,clear,0.20170357751277684,0.9999999999999999,3,24,no,delivered,4,0.2387767710317379,11261.0
11262,dhl,pharmacy,ev bike,two day,central,clear,0.10357751277683136,0.7138178096212896,3,16,no,delivered,4,0.11772695961336926,11262.0
11263,xpressbees,documents,truck,standard,south,rainy,0.5928449744463373,0.09600818833162743,9,24,no,delivered,5,0.5259496548330271,11263.0
11264,blue dart,electronics,ev van,standard,north,stormy,0.02555366269165247,0.44974411463664277,7,24,no,delivered,4,0.01805571856588959,11264.0
11265,ecom express,clothing,ev bike,standard,north,rainy,0.8085178875638842,0.3404298874104401,11,24,no,delivered,5,0.7551674854195026,11265.0
11266,dhl,clothing,truck,same day,east,hot,0.6637137989778535,0.5015353121801432,6,8,no,delivered,4,0.6973360453626457,11266.0
11267,blue dart,electronics,bike,same day,west,cold,0.6531516183986372,0.06305015353121801,6,8,no,delivered,4,0.6454445428434096,11267.0
11268,delhivery,groceries,van,express,east,foggy,0.5444633730834754,0.9271238485158648,8,5,yes,delayed,3,0.5915296881070868,11268.0
11269,amazon logistics,cosmetics,bike,standard,south,cold,0.6194207836456559,0.23766632548618216,4,24,no,delivered,3,0.5648292459883626,11269.0
11270,blue dart,automobile parts,van,same day,north,foggy,0.9257240204429302,0.7058341862845444,13,8,yes,delayed,2,0.9669688726453969,11270.0
11271,dhl,pharmacy,ev van,express,north,cold,0.5594548551959115,0.47615148413510744,5,5,yes,delayed,2,0.5628449295053677,11271.0
11272,xpressbees,clothing,van,two day,central,clear,0.2732538330494037,0.8732855680655065,4,16,no,delivered,5,0.2949296745226515,11272.0
11273,fedex,groceries,ev bike,standard,west,hot,0.727427597955707,0.7226202661207778,4,24,no,delivered,5,0.7141864705788973,11273.0
11274,ekart,documents,van,two day,north,stormy,0.3332197614991482,0.9999999999999999,4,16,no,delivered,4,0.3644393050286093,11274.0
11275,delhivery,clothing,truck,two day,north,cold,0.872572402044293,0.8534288638689866,9,16,no,delivered,5,0.8652352436467389,11275.0
11276,xpressbees,automobile parts,bike,express,east,rainy,0.4398637137989778,0.26243602865916066,5,4,yes,delayed,3,0.4282887540912702,11276.0
11277,fedex,pharmacy,ev bike,same day,south,cold,0.2626916524701874,0.0,2,8,no,delivered,4,0.2660952789402475,11277.0
11278,delhivery,furniture,scooter,two day,north,rainy,0.07018739352640546,0.43848515864892523,4,16,no,delivered,4,0.05959624559514271,11278.0
11279,blue dart,groceries,van,two day,east,foggy,0.33083475298126064,0.33101330603889456,7,16,no,delivered,4,0.2982021702306725,11279.0
11280,shadowfax,documents,ev van,same day,east,clear,0.5189097103918229,0.057318321392016376,5,8,no,delivered,5,0.5167307156317035,11280.0
11281,blue dart,groceries,scooter,standard,east,rainy,0.07223168654173764,0.6202661207778914,3,24,no,delivered,5,0.07887989823644359,11281.0
11282,dhl,pharmacy,ev van,two day,west,stormy,0.9856899488926746,0.9995905834186284,12,16,no,delivered,5,0.9871698650378529,11282.0
11283,blue dart,automobile parts,ev bike,standard,south,foggy,0.6081771720613288,0.3609007164790174,8,24,no,delivered,4,0.5658441750747468,11283.0
11284,amazon logistics,furniture,bike,two day,west,cold,0.7717206132879046,0.1471852610030706,9,16,no,delivered,4,0.7016104582456871,11284.0
11285,shadowfax,clothing,van,two day,west,cold,0.07155025553662692,0.4771750255885363,1,16,no,delivered,4,0.06458631360319864,11285.0
11286,amazon logistics,automobile parts,ev van,same day,west,clear,0.40477001703577514,0.6147389969293756,5,8,no,delivered,3,0.4609031099248874,11286.0
11287,delhivery,documents,van,express,central,hot,0.3856899488926746,0.9494370522006139,3,4,no,delivered,4,0.44206836822564105,11287.0
11288,dhl,electronics,ev bike,standard,south,hot,0.6749574105621806,0.08597748208802457,4,24,no,delivered,5,0.6033900453152824,11288.0
11289,ekart,furniture,ev van,express,west,stormy,0.47189097103918226,0.07226202661207778,8,4,yes,failed,1,0.4407346473108413,11289.0
11290,shadowfax,fragile items,bike,standard,north,foggy,0.24667802385008517,0.8249744114636641,4,24,no,delivered,3,0.2649502307402242,11290.0
11291,amazon logistics,documents,ev bike,two day,south,stormy,0.7533219761499148,0.8745138178096212,8,16,no,delivered,4,0.7533913595183303,11291.0
11292,ekart,documents,ev van,two day,west,clear,0.6984667802385008,0.6653019447287615,7,16,no,delivered,4,0.6810711561577698,11292.0
11293,xpressbees,documents,truck,standard,central,rainy,0.4078364565587734,0.8143295803480041,6,24,no,delivered,3,0.41780115353196623,11293.0
11294,shadowfax,fragile items,ev van,standard,north,foggy,0.8834752981260647,0.02149437052200614,8,24,no,delivered,4,0.7963241610635207,11294.0
11295,amazon logistics,automobile parts,ev bike,two day,west,cold,0.1345826235093697,0.9299897645854657,3,16,no,delivered,5,0.16793992556666223,11295.0
11296,delhivery,fragile items,truck,same day,south,cold,0.5148211243611585,0.6642784032753325,4,8,no,delivered,5,0.5706976180134818,11296.0
11297,ecom express,documents,bike,same day,east,stormy,0.8568994889267462,0.9267144319344932,12,8,yes,delayed,3,0.9223184988001715,11297.0
11298,dhl,fragile items,ev bike,same day,central,cold,0.710732538330494,0.4753326509723643,6,8,no,delivered,5,0.7397288525862344,11298.0
11299,ekart,documents,ev van,express,central,cold,0.5270868824531517,0.8399181166837256,3,5,no,delivered,3,0.5666248897565809,11299.0
11300,blue dart,fragile items,scooter,two day,east,foggy,0.08756388415672914,0.9166837256908904,3,16,no,delivered,4,0.12178017000322436,11300.0
11301,ecom express,automobile parts,bike,standard,central,clear,0.026575809199318567,0.13879222108495393,2,24,no,delivered,5,0.0,11301.0
11302,amazon logistics,cosmetics,truck,two day,east,foggy,0.6732538330494038,0.0,11,16,no,delivered,3,0.5929024447559784,11302.0
11303,blue dart,automobile parts,ev van,two day,south,hot,0.4371379897785349,0.3367451381780962,5,16,no,delivered,3,0.40024157914638214,11303.0
11304,fedex,clothing,ev bike,standard,central,foggy,0.41669505962521297,0.2689866939611054,8,24,no,delivered,4,0.3742632981083543,11304.0
11305,xpressbees,pharmacy,ev bike,two day,south,cold,0.38943781942078365,0.02149437052200614,6,16,no,delivered,5,0.3246423741221188,11305.0
11306,shadowfax,electronics,truck,same day,central,foggy,0.16797274275979557,0.979119754350051,3,8,no,delivered,4,0.269562953318727,11306.0
11307,blue dart,pharmacy,van,two day,central,hot,0.5621805792163543,0.7254861821903786,5,16,no,delivered,3,0.5566902954302427,11307.0
11308,dhl,groceries,scooter,two day,north,foggy,0.3781942078364565,0.18137154554759466,5,16,no,delivered,3,0.3291510014097105,11308.0
11309,dhl,automobile parts,ev bike,two day,west,foggy,0.06575809199318569,0.9903787103377685,2,16,no,delivered,5,0.10798754395748955,11309.0
11310,ekart,furniture,truck,standard,central,clear,0.9369676320272574,0.21351074718526097,10,24,no,delivered,5,0.8657036724558393,11310.0
11311,ecom express,cosmetics,ev bike,express,south,rainy,0.5001703577512777,0.8317297850562947,8,5,yes,delayed,3,0.5401456501310429,11311.0
11312,blue dart,documents,ev van,express,east,stormy,0.2456558773424191,0.29334698055271236,7,3,yes,delayed,2,0.24581621507960816,11312.0
11313,xpressbees,electronics,ev van,two day,central,foggy,0.7083475298126065,0.45220061412487206,6,16,no,delivered,5,0.6701866923018669,11313.0
11314,ecom express,cosmetics,ev van,same day,west,foggy,0.8568994889267462,0.42415557830092115,9,8,yes,delayed,2,0.8744021352026071,11314.0
11315,amazon logistics,clothing,van,same day,south,clear,0.2964224872231686,0.4628454452405322,3,8,no,delivered,5,0.342976157233855,11315.0
11316,amazon logistics,cosmetics,bike,express,south,stormy,0.9373083475298126,0.53510747185261,10,7,yes,delayed,3,0.9292213177787209,11316.0
11317,blue dart,furniture,truck,standard,north,stormy,0.5935264054514481,0.01658137154554759,5,24,no,delivered,3,0.519027317987432,11317.0
11318,blue dart,automobile parts,van,express,central,stormy,0.25621805792163543,0.9676560900716478,9,3,yes,delayed,2,0.3201923004356648,11318.0
11319,amazon logistics,groceries,ev van,express,central,clear,0.706984667802385,0.5621289662231319,5,6,no,delivered,5,0.7118963741788508,11319.0
11320,xpressbees,groceries,bike,standard,west,cold,0.6228279386712096,0.4878198567041965,3,24,no,delivered,4,0.5919330573593679,11320.0
11321,xpressbees,cosmetics,ev van,standard,east,rainy,0.9318568994889269,0.19570112589559877,10,24,no,delivered,4,0.8591261512613876,11321.0
11322,dhl,fragile items,truck,two day,east,rainy,0.8933560477001704,0.26878198567041967,9,16,no,delivered,5,0.8293353801937369,11322.0
11323,fedex,clothing,bike,standard,south,rainy,0.6061328790459967,0.9737973387922211,7,24,no,delivered,4,0.6223288823054399,11323.0
11324,delhivery,cosmetics,scooter,standard,south,cold,0.6364565587734242,0.06100307062436027,6,24,no,delivered,5,0.564250215932669,11324.0
11325,ekart,furniture,bike,standard,north,foggy,0.2091993185689949,0.7789150460593653,4,24,no,delivered,4,0.2247759544041807,11325.0
11326,fedex,automobile parts,ev van,express,south,stormy,0.7522998296422488,0.9856704196519959,11,6,yes,delayed,2,0.7955434463816866,11326.0
11327,blue dart,pharmacy,truck,standard,west,hot,0.8262350936967632,0.5780962128966223,6,24,no,delivered,5,0.7947432138328068,11327.0
11328,blue dart,cosmetics,truck,same day,south,stormy,1.0000000000000002,0.620675537359263,8,8,yes,failed,1,1.0,11328.0
11329,delhivery,groceries,truck,standard,north,hot,0.21601362862010223,0.5594677584442169,3,24,no,delivered,3,0.21035875661297865,11329.0
11330,blue dart,documents,van,standard,east,stormy,0.5570698466780238,0.4546571136131013,11,24,no,delivered,5,0.5259886905671188,11330.0
11331,ecom express,fragile items,scooter,two day,central,stormy,0.9809199318568995,0.39181166837256903,11,16,no,delivered,4,0.9246671488013557,11331.0
11332,xpressbees,electronics,ev bike,express,south,rainy,0.7243611584327087,0.33817809621289663,8,6,yes,delayed,3,0.707134014619663,11332.0
11333,ecom express,pharmacy,bike,express,west,foggy,0.3291311754684838,0.0,6,4,yes,delayed,3,0.29725230070110775,11333.0
11334,ekart,automobile parts,scooter,standard,west,clear,0.036797274275979557,0.10542476970317298,1,24,no,delivered,5,0.0,11334.0
11335,shadowfax,automobile parts,ev van,express,south,stormy,0.9880749574105623,0.7916069600818834,11,7,yes,delayed,3,1.0,11335.0
11336,ecom express,cosmetics,bike,standard,west,stormy,0.6442930153321976,0.789969293756397,12,24,no,delivered,3,0.6412351895171877,11336.0
11337,dhl,furniture,ev van,standard,east,stormy,0.8272572402044294,0.21269191402251791,13,24,no,delivered,5,0.7608797145082551,11337.0
11338,shadowfax,fragile items,bike,express,north,cold,0.07223168654173764,0.6722620266120777,3,2,yes,failed,2,0.11636721487584162,11338.0
11339,xpressbees,electronics,van,standard,east,foggy,0.579557069846678,0.8088024564994881,8,24,no,delivered,5,0.5812242543068775,11339.0
11340,amazon logistics,fragile items,truck,express,south,cold,0.9291311754684839,0.2912998976458546,11,7,yes,delayed,3,0.8981683913087718,11340.0
11341,ecom express,clothing,bike,express,east,stormy,0.633390119250426,0.8562947799385874,11,5,yes,delayed,2,0.6696792277586747,11341.0
11342,shadowfax,cosmetics,ev van,express,north,clear,0.3788756388415673,0.1971340839303992,6,4,yes,delayed,2,0.36383425115018786,11342.0
11343,shadowfax,groceries,ev van,two day,north,clear,0.2957410562180579,0.5142272262026611,2,16,no,delivered,5,0.2821649894746649,11343.0
11344,amazon logistics,cosmetics,scooter,standard,south,rainy,0.09267461669505964,0.1758444216990788,7,24,no,delivered,3,0.056024475925751945,11344.0
11345,xpressbees,pharmacy,scooter,express,east,hot,0.0,0.06939611054247696,1,2,no,delivered,4,0.0,11345.0
11346,dhl,automobile parts,ev bike,express,east,foggy,0.34071550255536626,0.010849539406345953,6,4,yes,failed,1,0.30963964031954133,11346.0
11347,shadowfax,fragile items,van,express,north,foggy,0.5703577512776832,0.23418628454452403,7,5,yes,delayed,2,0.5501843397482923,11347.0
11348,fedex,automobile parts,bike,standard,north,foggy,0.9080068143100513,0.49805527123848514,12,24,no,delivered,5,0.8651831960012834,11348.0
11349,ekart,clothing,ev bike,express,north,cold,0.9948892674616696,0.7897645854657113,7,7,yes,delayed,2,1.0,11349.0
11350,fedex,groceries,van,express,north,rainy,0.09131175468483815,0.12958034800409415,4,2,yes,failed,2,0.08284202524675138,11350.0
11351,shadowfax,groceries,van,two day,central,stormy,0.2831345826235094,0.746775844421699,8,16,no,delivered,4,0.2923012684271436,11351.0
11352,ecom express,electronics,truck,standard,south,hot,0.02316865417376491,0.10481064483111566,2,24,no,delivered,5,0.0,11352.0
11353,shadowfax,electronics,truck,express,west,hot,0.3431005110732538,0.3025588536335721,4,4,yes,delayed,2,0.3397296853485618,11353.0
11354,blue dart,electronics,ev bike,standard,east,foggy,0.6568994889267462,0.5860798362333675,8,24,no,delivered,5,0.6338314119511282,11354.0
11355,ecom express,cosmetics,ev bike,two day,central,cold,0.4146507666098807,0.3293756397134084,4,16,no,delivered,4,0.3780692821822953,11355.0
11356,shadowfax,furniture,ev van,same day,central,cold,0.8187393526405452,0.3547594677584442,5,8,no,delivered,3,0.8313522264551414,11356.0
11357,ekart,cosmetics,ev van,express,west,clear,0.05928449744463373,0.9439099283520982,0,2,no,delivered,4,0.12990610864998034,11357.0
11358,xpressbees,fragile items,truck,two day,central,rainy,0.6425894378194208,0.43500511770726713,9,16,no,delivered,3,0.6057647191391943,11358.0
11359,dhl,electronics,truck,same day,east,rainy,1.0000000000000002,0.5175025588536335,9,8,yes,delayed,2,1.0,11359.0
11360,dhl,fragile items,van,standard,south,cold,0.1819420783645656,0.7248720573183213,4,24,no,delivered,5,0.19359941477627451,11360.0
11361,amazon logistics,documents,truck,same day,north,clear,0.9741056218057922,0.25281473899692936,9,8,yes,delayed,2,0.9699681182147759,11361.0
11362,amazon logistics,groceries,bike,same day,east,hot,0.7737649063032368,0.9999999999999999,6,8,no,delivered,4,0.8506358790964424,11362.0
11363,fedex,automobile parts,van,same day,west,cold,0.32027257240204426,0.027635619242579318,3,8,no,delivered,4,0.3242520167812018,11363.0
11364,dhl,documents,scooter,standard,east,foggy,0.42282793867120955,0.0022517911975435,7,24,no,delivered,4,0.3546868774613657,11364.0
11365,amazon logistics,automobile parts,truck,same day,south,clear,0.09982964224872232,0.23541453428863868,2,8,no,delivered,3,0.13359498552164623,11365.0
11366,blue dart,furniture,ev van,express,south,hot,0.6868824531516184,0.7453428863868986,5,6,no,delivered,4,0.7101722959231338,11366.0
11367,xpressbees,electronics,van,standard,south,foggy,0.5628620102214652,0.6786079836233366,8,24,no,delivered,3,0.5528712994449378,11367.0
11368,shadowfax,fragile items,truck,express,central,stormy,0.17546848381601365,0.19181166837256905,5,3,yes,delayed,3,0.1691240095007772,11368.0
11369,amazon logistics,electronics,van,express,north,rainy,0.5267461669505963,0.4964176049129989,9,5,yes,delayed,3,0.5335486110695452,11369.0
11370,dhl,pharmacy,van,standard,south,foggy,0.965587734241908,0.31545547594677575,6,24,no,delivered,5,0.9027485841088648,11370.0
11371,amazon logistics,furniture,ev bike,standard,south,foggy,0.9771720613287904,0.3866939611054247,15,24,no,delivered,4,0.9206009265001367,11371.0
11372,delhivery,clothing,scooter,same day,east,stormy,0.8003407155025554,0.5402251791197543,10,8,yes,delayed,2,0.8314693336574166,11372.0
11373,xpressbees,furniture,ev van,same day,south,clear,0.13628620102214653,0.6552712384851586,1,8,no,delivered,5,0.20843299373112134,11373.0
11374,delhivery,groceries,bike,standard,central,stormy,0.3614991482112436,0.38710337768679626,10,24,no,delivered,4,0.3328268663700124,11374.0
